"wage","lwage","educ","nearc4","nearc2","black","smsa","south","exper","expersq","married","age","fatheduc","motheduc","IQ","KWW"
400,5.99146509170532,16,1,0,0,0,1,6,36,1,28,16,16,122,42
398,5.98645210266113,18,1,0,0,0,1,0,0,6,24,16,16,94,38
350,5.85793304443359,12,1,0,1,1,0,7,49,1,25,3,5,NA,24
523,6.25958204269409,12,1,0,1,0,1,15,225,1,33,NA,NA,93,26
270,5.59842205047607,10,1,0,1,0,1,15,225,1,31,4,8,NA,31
310,5.73657178878784,9,1,0,1,0,1,15,225,1,30,NA,1,NA,20
300,5.70378303527832,6,1,0,1,0,1,19,361,2,31,NA,NA,NA,NA
325,5.7838249206543,12,1,0,1,0,1,10,100,1,28,NA,NA,69,32
900,6.80239486694336,12,1,0,0,1,1,6,36,1,24,18,12,NA,28
750,6.62007284164429,13,0,0,0,1,1,7,49,1,26,12,12,102,35
285,5.65248918533325,8,0,0,1,1,1,12,144,1,26,NA,6,NA,12
278,5.62762117385864,12,0,0,0,1,1,6,36,1,24,12,12,NA,10
500,6.21460819244385,13,0,0,1,1,1,10,100,1,29,13,10,NA,29
700,6.55108022689819,8,0,0,0,1,1,16,256,1,30,5,8,NA,28
300,5.70378303527832,9,0,0,0,1,1,11,121,1,26,5,8,NA,16
392,5.97126197814941,8,0,0,0,1,1,20,400,1,34,5,8,NA,36
511,6.23637008666992,12,0,0,0,1,1,16,256,1,34,5,12,95,44
624,6.43615102767944,16,0,0,0,1,1,9,81,6,31,8,11,98,37
244,5.49716806411743,12,0,0,1,1,1,9,81,1,27,NA,NA,84,28
363,5.89440298080444,12,0,0,0,1,1,9,81,1,27,7,NA,88,30
606,6.40687990188599,16,0,0,0,1,1,5,25,5,27,NA,4,109,41
760,6.6333179473877,12,0,0,0,1,1,7,49,1,25,NA,9,115,32
385,5.95324277877808,14,0,0,0,1,1,11,121,1,31,12,12,105,37
495,6.2045578956604,12,0,0,1,1,1,14,196,1,32,8,8,NA,27
828,6.71901321411133,16,0,0,0,1,1,5,25,1,27,8,10,90,38
404,6.00141477584839,12,0,0,0,1,1,7,49,1,25,NA,12,92,28
267,5.58724880218506,15,0,0,0,0,1,6,36,6,27,10,12,113,27
440,6.0867748260498,12,0,0,0,0,1,16,256,1,34,5,8,82,41
375,5.92692613601685,14,0,0,0,0,1,8,64,6,28,NA,12,105,22
301,5.7071099281311,10,0,0,0,0,1,8,64,1,24,2,8,NA,22
658,6.48920488357544,12,0,0,0,0,1,16,256,1,34,8,12,95,36
514,6.24222278594971,15,0,0,1,1,0,3,9,4,24,7,10,92,33
300,5.70378303527832,12,0,0,1,0,1,8,64,6,26,NA,7,NA,25
230,5.43807888031006,12,0,0,1,0,1,8,64,6,26,10,7,NA,24
260,5.56068181991577,10,0,0,1,0,1,15,225,6,31,NA,NA,NA,12
305,5.72031211853027,12,0,0,1,0,1,6,36,1,24,8,9,NA,16
430,6.06378507614136,8,0,0,1,0,1,17,289,1,31,0,0,NA,21
260,5.56068181991577,8,0,0,1,0,1,10,100,1,24,0,0,NA,12
577,6.35784196853638,16,0,0,0,1,1,2,4,6,24,12,12,140,36
425,6.05208921432495,11,0,0,1,0,1,12,144,1,29,4,2,NA,19
315,5.75257301330566,12,0,0,1,0,1,7,49,1,25,4,2,NA,24
375,5.92692613601685,13,0,0,0,0,1,10,100,1,29,7,10,85,33
500,6.21460819244385,9,0,0,1,0,1,18,324,1,33,1,2,NA,23
500,6.21460819244385,12,0,0,0,1,1,7,49,4,25,1,6,116,30
350,5.85793304443359,12,0,0,1,1,1,14,196,1,32,3,1,85,24
525,6.26339817047119,10,0,0,1,1,1,13,169,1,29,3,1,85,20
500,6.21460819244385,17,0,0,0,0,1,3,9,1,26,13,12,NA,37
385,5.95324277877808,16,0,0,0,1,1,3,9,1,25,13,12,122,21
100,4.60516977310181,9,1,0,1,1,1,10,100,1,25,12,8,NA,25
300,5.70378303527832,15,1,0,1,1,1,5,25,1,26,6,7,74,26
188,5.23644208908081,12,1,0,1,1,1,6,36,6,24,6,7,NA,24
355,5.87211799621582,8,1,0,1,1,1,19,361,1,33,NA,3,NA,19
267,5.58724880218506,12,1,0,1,1,1,7,49,1,25,4,4,110,19
267,5.58724880218506,12,1,0,1,1,1,10,100,1,28,6,7,NA,30
586,6.37332010269165,12,1,0,0,1,1,16,256,1,34,8,8,NA,38
375,5.92692613601685,12,1,0,1,0,1,6,36,4,24,NA,5,NA,27
346,5.84643888473511,12,1,0,1,0,1,13,169,5,31,NA,NA,NA,27
545,6.30078601837158,16,1,0,0,1,1,6,36,1,28,14,12,123,43
562,6.33150196075439,14,1,0,0,1,1,5,25,1,25,14,12,122,31
577,6.35784196853638,12,1,0,0,1,0,8,64,1,26,12,12,86,24
890,6.7912220954895,15,1,0,0,1,0,5,25,1,26,10,12,80,30
625,6.43775177001953,13,1,0,0,0,1,7,49,1,26,6,NA,96,30
416,6.03068494796753,13,1,0,0,0,1,7,49,6,26,6,12,112,31
683,6.5264949798584,6,1,0,0,0,1,19,361,1,31,4,NA,NA,28
625,6.43775177001953,11,0,1,1,1,1,13,169,1,30,NA,9,NA,20
310,5.73657178878784,9,0,1,1,1,1,12,144,6,27,NA,NA,NA,34
664,6.49828195571899,12,0,1,1,1,1,10,100,1,28,NA,NA,77,16
286,5.65599203109741,11,0,1,0,1,1,15,225,1,32,NA,NA,92,22
600,6.39693021774292,12,0,1,1,1,1,8,64,1,26,NA,NA,NA,36
742,6.6093487739563,16,0,1,1,1,0,7,49,5,29,12,12,89,37
225,5.41610097885132,11,0,1,1,1,1,10,100,6,27,2,5,NA,28
623,6.43454599380493,12,0,1,0,1,1,16,256,1,34,NA,8,87,41
603,6.40191698074341,12,0,1,0,1,1,6,36,6,24,NA,8,NA,29
550,6.30991792678833,12,0,1,0,1,1,11,121,1,29,11,10,95,39
801,6.68586111068726,16,0,1,0,0,1,5,25,1,27,10,12,117,39
330,5.7990927696228,14,1,0,0,1,1,10,100,1,30,12,12,67,40
684,6.52795791625977,16,1,0,0,1,1,12,144,1,34,4,12,112,50
1000,6.90775489807129,15,1,0,0,1,0,8,64,6,29,18,12,119,41
1091,6.99485015869141,16,1,0,0,1,1,8,64,6,30,NA,NA,103,30
476,6.16541814804077,13,1,0,1,1,1,5,25,4,24,NA,10,NA,23
500,6.21460819244385,12,1,0,1,1,1,6,36,6,24,NA,3,NA,30
950,6.85646200180054,14,1,0,1,1,1,5,25,1,25,6,10,NA,31
1142,7.04053592681885,18,1,0,1,1,1,6,36,1,30,14,12,NA,36
450,6.10924816131592,12,1,0,1,1,1,14,196,1,32,NA,9,74,29
448,6.10479307174683,12,1,0,0,1,1,7,49,1,25,7,12,NA,32
361,5.88887786865234,16,1,0,0,1,1,5,25,6,27,12,12,112,35
535,6.28226709365845,13,1,0,0,1,1,5,25,1,24,12,12,NA,19
616,6.42324686050415,17,1,0,0,1,1,2,4,1,25,6,8,102,21
490,6.19440603256226,14,1,0,0,1,1,4,16,6,24,17,14,NA,34
415,6.02827787399292,12,1,0,0,1,1,8,64,1,26,8,9,95,24
250,5.52146100997925,13,0,1,1,1,1,5,25,6,24,NA,9,NA,21
500,6.21460819244385,13,0,1,0,0,1,9,81,1,28,9,6,81,33
1155,7.05185604095459,18,0,1,0,1,1,4,16,1,28,10,10,124,48
525,6.26339817047119,12,0,1,0,0,1,14,196,1,32,8,7,89,38
300,5.70378303527832,11,0,1,0,1,1,7,49,1,24,NA,12,NA,23
308,5.73010015487671,9,0,1,0,0,1,11,121,1,26,8,12,NA,14
625,6.43775177001953,8,0,1,0,0,1,15,225,1,29,8,12,91,30
350,5.85793304443359,13,0,1,0,1,1,5,25,6,24,8,7,117,35
673,6.5117449760437,16,0,1,0,0,1,8,64,1,30,7,11,109,46
558,6.32435894012451,13,0,1,0,0,1,9,81,1,28,NA,7,NA,26
351,5.86078596115112,12,0,1,1,0,1,10,100,1,28,6,7,88,34
723,6.58340883255005,12,0,1,1,1,0,10,100,1,28,5,9,67,31
569,6.34388113021851,15,0,1,1,0,1,6,36,1,27,9,12,81,32
240,5.48063898086548,11,0,1,1,1,1,8,64,6,25,6,12,81,35
450,6.10924816131592,8,0,1,0,0,1,18,324,1,32,7,4,NA,34
338,5.82304620742798,11,0,1,1,0,1,16,256,1,33,3,3,NA,39
288,5.66296100616455,10,0,1,1,0,1,13,169,1,29,0,7,NA,23
413,6.02344799041748,17,1,0,0,0,1,1,1,1,24,12,12,119,31
848,6.74288082122803,12,1,0,0,0,1,11,121,1,29,8,12,83,28
874,6.77307987213135,16,1,0,0,0,1,10,100,1,32,7,16,101,38
295,5.68697500228882,11,1,0,1,0,1,12,144,1,29,12,NA,NA,27
300,5.70378303527832,8,1,0,1,0,1,12,144,4,26,NA,NA,NA,12
289,5.66642713546753,16,1,0,1,1,1,4,16,1,26,9,12,NA,41
298,5.69709300994873,9,1,0,1,0,1,14,196,2,29,6,14,NA,19
361,5.88887786865234,5,1,0,1,0,1,21,441,1,32,2,5,NA,14
1097,7.00033378601074,12,1,0,1,1,0,12,144,1,30,NA,NA,NA,23
465,6.14203691482544,16,1,0,1,1,0,11,121,1,33,NA,8,NA,23
265,5.57973003387451,14,1,0,1,0,1,7,49,1,27,NA,8,75,27
839,6.73221111297607,16,1,0,0,1,1,8,64,1,30,12,12,109,43
577,6.35784196853638,16,1,0,0,0,1,9,81,1,31,8,14,111,45
225,5.41610097885132,10,1,0,1,0,1,11,121,1,27,5,5,NA,13
235,5.45958614349365,12,1,0,1,0,1,7,49,1,25,5,5,NA,18
250,5.52146100997925,12,1,0,1,1,1,8,64,1,26,2,8,NA,17
196,5.27811479568481,12,1,0,0,0,1,10,100,1,28,4,1,104,44
475,6.16331481933594,12,1,0,1,0,1,14,196,1,32,0,4,72,25
500,6.21460819244385,11,1,0,0,0,1,9,81,4,26,7,4,87,32
334,5.81114101409912,8,1,0,1,0,1,15,225,1,29,NA,1,NA,20
454,6.11809682846069,10,1,0,1,0,1,11,121,4,27,NA,1,NA,26
945,6.8511848449707,16,1,0,0,1,1,3,9,1,25,16,12,106,41
291,5.67332315444946,13,1,0,0,0,1,5,25,1,24,8,16,NA,25
520,6.25382900238037,16,1,0,0,0,1,5,25,6,27,8,10,118,49
474,6.16120719909668,15,1,0,0,0,1,7,49,1,28,5,11,103,30
296,5.6903600692749,8,1,0,0,0,1,18,324,1,32,8,6,NA,36
420,6.04025506973267,12,1,0,0,1,1,15,225,1,33,3,NA,NA,28
519,6.25190401077271,12,1,0,0,0,1,8,64,1,26,NA,NA,95,28
316,5.75574207305908,12,1,0,0,0,1,14,196,1,32,8,8,NA,32
375,5.92692613601685,12,1,0,0,0,1,10,100,4,28,8,6,91,40
550,6.30991792678833,13,1,0,1,0,1,6,36,1,25,8,8,NA,28
944,6.85012578964233,8,1,0,0,0,1,19,361,1,33,NA,NA,NA,36
475,6.16331481933594,16,1,0,0,1,1,5,25,1,27,12,12,101,34
393,5.97381019592285,16,1,0,0,1,1,5,25,1,27,11,12,121,37
750,6.62007284164429,11,1,0,0,1,1,7,49,6,24,12,10,NA,37
492,6.19847917556763,13,1,0,0,1,1,9,81,1,28,3,3,NA,26
500,6.21460819244385,12,1,0,1,1,1,10,100,1,28,8,8,65,35
268,5.59098720550537,11,1,0,1,1,1,7,49,1,24,1,3,NA,14
475,6.16331481933594,12,1,0,1,1,1,15,225,1,33,NA,12,85,30
365,5.89989805221558,12,1,1,1,1,1,13,169,1,31,NA,8,70,34
281,5.63835477828979,11,1,1,1,1,1,9,81,1,26,NA,NA,65,10
250,5.52146100997925,14,1,1,1,1,1,4,16,6,24,NA,NA,NA,22
263,5.57215404510498,12,1,1,1,1,1,15,225,1,33,NA,6,90,33
1012,6.91968393325806,18,1,1,0,1,0,5,25,1,29,11,12,110,47
833,6.72503423690796,17,1,1,0,1,1,5,25,1,28,11,12,102,54
313,5.74620294570923,16,1,1,0,1,0,2,4,6,24,11,12,NA,35
962,6.86901378631592,14,1,1,0,1,1,12,144,1,32,12,12,NA,31
346,5.84643888473511,9,1,1,1,1,1,14,196,1,29,7,5,67,20
300,5.70378303527832,11,1,1,1,1,1,8,64,6,25,5,NA,68,20
375,5.92692613601685,11,1,1,1,1,1,15,225,4,32,NA,11,88,37
500,6.21460819244385,14,1,1,0,1,1,4,16,1,24,10,8,NA,34
346,5.84643888473511,12,1,1,0,1,1,7,49,1,25,6,9,NA,22
319,5.76519107818604,9,1,0,1,1,1,19,361,1,34,12,6,NA,16
400,5.99146509170532,11,1,0,1,1,1,9,81,1,26,12,6,NA,22
548,6.30627489089966,13,1,0,1,1,1,8,64,1,27,9,8,NA,37
230,5.43807888031006,7,1,0,1,1,1,12,144,6,25,NA,12,NA,19
418,6.03548097610474,12,1,0,0,0,1,8,64,1,26,7,7,94,34
527,6.26719999313354,13,1,0,0,1,1,10,100,1,29,11,10,NA,43
865,6.76273012161255,10,1,0,0,1,1,17,289,1,33,8,12,97,38
519,6.25190401077271,13,1,0,0,1,1,15,225,1,34,NA,6,98,41
335,5.81412982940674,11,1,0,0,1,1,12,144,6,29,8,8,NA,30
865,6.76273012161255,13,1,0,0,1,1,14,196,1,33,NA,12,101,48
520,6.25382900238037,8,1,0,0,0,1,13,169,1,27,7,NA,NA,33
855,6.75110101699829,17,1,0,0,1,1,4,16,1,27,16,12,115,38
316,5.75574207305908,12,1,0,0,0,1,6,36,1,24,6,9,NA,32
831,6.7226300239563,18,1,0,0,1,1,9,81,1,33,18,17,122,44
875,6.77422380447388,16,1,0,0,1,1,9,81,1,31,18,17,117,38
1374,7.22548198699951,14,1,0,0,1,1,13,169,1,33,4,8,105,45
451,6.11146688461304,16,1,1,0,1,1,12,144,6,34,NA,8,113,36
684,6.52795791625977,18,1,1,0,0,1,10,100,1,34,12,17,101,44
435,6.07534599304199,13,1,1,0,1,1,9,81,4,28,NA,12,NA,39
913,6.81673622131348,13,1,1,0,1,1,13,169,1,32,12,12,113,36
855,6.75110101699829,13,1,1,0,0,1,14,196,1,33,NA,12,88,31
600,6.39693021774292,10,1,1,0,1,1,18,324,1,34,NA,10,NA,25
256,5.54517698287964,12,1,1,1,1,1,10,100,6,28,NA,NA,NA,22
375,5.92692613601685,12,1,1,1,1,1,11,121,6,29,NA,12,93,41
441,6.08904504776001,16,1,1,1,1,1,5,25,1,27,NA,5,117,29
405,6.00388717651367,13,1,1,1,1,1,6,36,1,25,NA,5,NA,29
410,6.01615715026855,12,1,1,1,1,1,14,196,5,32,NA,7,83,39
300,5.70378303527832,15,1,1,0,1,1,6,36,6,27,15,12,103,35
693,6.54102993011475,16,1,1,0,1,1,4,16,1,26,14,16,113,27
1012,6.91968393325806,18,1,1,0,1,0,6,36,1,30,NA,10,124,38
452,6.11368179321289,15,0,1,1,1,1,5,25,1,26,15,12,123,33
388,5.96100521087646,12,0,1,0,1,1,10,100,1,28,11,12,NA,42
492,6.19847917556763,18,0,1,0,0,1,3,9,1,27,13,16,98,32
313,5.74620294570923,5,0,1,0,0,1,20,400,1,31,NA,NA,NA,12
577,6.35784196853638,14,1,0,0,1,1,6,36,5,26,12,12,107,32
375,5.92692613601685,12,1,0,0,1,1,6,36,5,24,12,12,NA,31
655,6.48463487625122,12,1,0,0,1,0,15,225,1,33,NA,10,114,36
709,6.56385612487793,16,1,0,0,1,1,4,16,6,26,10,11,119,32
511,6.23637008666992,14,1,0,1,1,1,6,36,6,26,3,9,82,26
625,6.43775177001953,12,1,0,0,1,1,16,256,1,34,4,1,89,40
460,6.13122701644897,14,1,0,0,1,1,5,25,6,25,11,10,111,32
625,6.43775177001953,14,1,0,0,1,1,13,169,4,33,9,7,104,44
575,6.3543701171875,12,1,0,1,1,1,10,100,6,28,NA,NA,65,30
500,6.21460819244385,12,1,0,1,1,1,7,49,1,25,NA,8,NA,14
414,6.02586603164673,13,1,0,1,1,0,8,64,6,27,NA,4,73,14
471,6.15485811233521,13,1,0,1,1,0,7,49,6,26,NA,NA,77,27
520,6.25382900238037,12,1,0,1,1,1,11,121,1,29,4,3,74,18
750,6.62007284164429,13,1,0,1,1,0,8,64,1,27,10,7,NA,22
490,6.19440603256226,12,1,0,1,1,1,7,49,1,25,4,3,77,22
425,6.05208921432495,18,1,0,1,1,0,7,49,1,31,11,12,98,38
535,6.28226709365845,12,1,0,1,1,1,14,196,1,32,NA,NA,75,25
745,6.61338376998901,13,0,0,0,1,1,7,49,1,26,12,12,97,28
400,5.99146509170532,12,0,0,0,1,1,6,36,1,24,12,12,NA,42
320,5.76832103729248,12,0,0,0,1,1,10,100,1,28,16,16,96,27
606,6.40687990188599,17,0,0,0,1,1,6,36,1,29,16,14,99,43
563,6.33328008651733,11,0,0,0,1,1,7,49,1,24,11,4,NA,16
325,5.7838249206543,12,0,0,1,1,1,9,81,1,27,2,6,68,35
821,6.71052312850952,13,0,0,0,1,1,10,100,1,29,12,12,83,51
810,6.69703388214111,12,0,0,0,1,1,14,196,1,32,NA,12,97,40
374,5.92425584793091,12,0,0,0,1,1,8,64,4,26,12,12,98,37
300,5.70378303527832,12,0,0,0,1,1,14,196,1,32,12,12,95,48
619,6.42810487747192,12,1,1,0,1,1,11,121,1,29,9,12,NA,39
641,6.46302890777588,18,1,1,0,0,1,8,64,1,32,NA,13,103,49
585,6.37161207199097,12,1,1,0,1,1,13,169,1,31,6,6,105,NA
587,6.37502479553223,12,1,1,0,1,1,12,144,1,30,6,NA,NA,27
533,6.27852201461792,12,1,1,1,1,1,6,36,1,24,12,12,NA,25
325,5.7838249206543,12,1,0,1,1,1,12,144,6,30,NA,5,86,16
655,6.48463487625122,13,1,0,1,1,1,7,49,1,26,NA,NA,102,30
617,6.42486906051636,13,1,0,1,1,1,6,36,1,25,12,9,95,34
602,6.40025806427002,12,1,0,1,1,1,6,36,1,24,4,9,NA,28
550,6.30991792678833,16,1,0,1,1,1,4,16,5,26,3,7,100,35
686,6.5308780670166,16,1,0,1,1,1,3,9,1,25,3,7,NA,24
625,6.43775177001953,10,1,0,1,1,1,14,196,1,30,3,8,81,20
440,6.0867748260498,11,1,0,1,1,1,14,196,1,31,NA,NA,NA,NA
153,5.03043794631958,6,1,0,1,1,1,21,441,6,33,NA,12,NA,NA
595,6.38856077194214,10,1,0,1,1,1,11,121,1,27,NA,NA,NA,22
462,6.13556480407715,11,1,0,1,1,1,10,100,1,27,7,7,NA,29
300,5.70378303527832,11,1,0,1,1,1,9,81,6,26,NA,7,NA,20
500,6.21460819244385,10,1,0,1,1,1,15,225,1,31,10,6,85,27
404,6.00141477584839,10,1,0,1,1,1,13,169,1,29,NA,NA,86,20
275,5.61677122116089,10,1,0,1,1,1,16,256,1,32,12,12,79,23
400,5.99146509170532,8,1,0,1,0,1,18,324,1,32,NA,8,NA,11
600,6.39693021774292,18,1,0,0,0,1,4,16,1,28,NA,4,101,42
577,6.35784196853638,13,1,0,0,0,1,8,64,1,27,6,8,100,33
375,5.92692613601685,12,1,0,0,0,1,9,81,1,27,6,8,84,24
304,5.71702814102173,12,1,0,0,0,1,8,64,1,26,6,8,74,24
282,5.64190721511841,12,1,0,1,0,1,10,100,1,28,NA,8,NA,33
275,5.61677122116089,14,1,0,1,0,1,8,64,4,28,NA,NA,86,25
635,6.45362520217896,12,1,0,0,0,1,7,49,1,25,12,12,NA,32
711,6.56667184829712,18,1,0,1,1,0,1,1,6,25,10,10,NA,35
959,6.86589097976685,13,1,0,1,1,0,9,81,1,28,NA,NA,NA,29
641,6.46302890777588,16,1,0,1,0,1,7,49,1,29,NA,NA,92,25
444,6.0958251953125,13,1,0,0,0,1,5,25,1,24,2,NA,NA,28
235,5.45958614349365,9,1,0,1,1,1,19,361,1,34,NA,NA,NA,10
475,6.16331481933594,15,1,0,1,1,1,4,16,6,25,7,8,NA,25
252,5.52942895889282,12,1,0,1,0,1,8,64,6,26,NA,6,NA,25
635,6.45362520217896,14,1,0,0,1,1,7,49,1,27,5,11,107,28
390,5.96614694595337,13,1,0,1,0,1,7,49,1,26,NA,NA,NA,22
413,6.02344799041748,9,1,0,1,0,1,18,324,1,33,NA,3,NA,19
400,5.99146509170532,11,1,0,1,1,0,12,144,1,29,NA,7,NA,28
288,5.66296100616455,8,1,0,1,0,1,11,121,1,25,NA,7,NA,12
360,5.88610410690308,12,1,0,1,1,1,7,49,6,25,NA,NA,NA,10
673,6.5117449760437,12,1,0,0,0,1,14,196,1,32,NA,6,93,32
393,5.97381019592285,10,0,1,1,1,1,18,324,6,34,6,12,NA,16
577,6.35784196853638,16,0,1,1,1,1,4,16,1,26,6,12,NA,27
188,5.23644208908081,11,0,1,1,1,1,9,81,6,26,2,8,NA,20
285,5.65248918533325,5,0,1,1,1,1,16,256,6,27,NA,10,NA,NA
375,5.92692613601685,9,0,1,1,1,1,19,361,4,34,NA,6,69,18
770,6.64638996124268,17,0,1,0,1,1,7,49,1,30,18,17,113,41
558,6.32435894012451,17,0,1,0,1,0,3,9,1,26,NA,16,114,34
1763,7.47477197647095,18,0,1,0,1,0,4,16,6,28,NA,12,126,42
695,6.54391193389893,12,0,1,0,1,1,16,256,4,34,7,8,92,37
489,6.19236183166504,10,0,1,0,0,0,8,64,1,24,NA,NA,NA,22
509,6.2324481010437,12,0,0,0,1,1,6,36,6,24,12,9,127,44
818,6.70686197280884,12,0,0,0,0,1,15,225,4,33,NA,6,109,44
275,5.61677122116089,7,0,0,0,0,1,17,289,1,30,5,8,NA,42
600,6.39693021774292,12,0,0,0,0,1,12,144,1,30,8,10,97,42
577,6.35784196853638,13,1,0,0,1,1,6,36,1,25,NA,1,NA,30
230,5.43807888031006,14,1,0,0,1,1,4,16,1,24,4,1,NA,24
507,6.22851085662842,11,1,0,0,1,0,9,81,1,26,10,0,66,30
606,6.40687990188599,12,1,1,0,1,1,8,64,1,26,9,9,78,33
813,6.70073080062866,12,1,1,0,1,1,6,36,1,24,9,9,NA,NA
285,5.65248918533325,10,1,1,0,1,1,9,81,4,25,8,12,NA,38
1068,6.97354316711426,16,1,1,0,1,1,9,81,1,31,14,16,109,46
1635,7.39939785003662,14,1,1,0,1,1,12,144,1,32,12,8,93,38
860,6.7569317817688,16,1,1,0,0,1,8,64,1,30,14,4,109,43
756,6.62804079055786,14,1,1,0,1,1,6,36,1,26,NA,NA,105,40
750,6.62007284164429,15,1,1,0,1,1,4,16,1,25,16,16,105,38
438,6.08221912384033,12,1,1,0,1,1,14,196,1,32,NA,NA,104,36
1106,7.00850486755371,12,1,1,0,1,1,15,225,1,33,16,10,66,30
291,5.67332315444946,17,1,1,1,1,1,7,49,4,30,7,11,122,43
332,5.80513477325439,12,1,1,1,1,0,8,64,1,26,6,11,103,34
417,6.03308582305908,13,1,0,0,0,1,7,49,1,26,10,12,100,39
625,6.43775177001953,13,1,0,0,1,1,11,121,1,30,8,8,85,44
462,6.13556480407715,12,1,0,0,0,1,9,81,1,27,4,8,81,26
250,5.52146100997925,8,1,0,0,0,1,20,400,1,34,8,NA,NA,43
520,6.25382900238037,18,1,0,0,0,0,6,36,1,30,8,12,105,47
150,5.0106348991394,14,1,0,0,1,1,8,64,6,28,6,8,116,36
400,5.99146509170532,14,1,0,0,1,0,5,25,1,25,6,8,NA,26
385,5.95324277877808,18,1,1,0,0,0,5,25,1,29,NA,4,121,45
577,6.35784196853638,15,1,1,0,1,0,13,169,1,34,NA,12,109,45
538,6.28785800933838,18,1,1,0,1,0,10,100,1,34,13,14,121,53
801,6.68586111068726,17,1,1,0,1,0,5,25,6,28,18,16,126,52
500,6.21460819244385,17,1,1,0,1,0,1,1,6,24,18,16,120,39
894,6.79570579528809,13,1,1,0,1,0,10,100,1,29,12,12,78,40
625,6.43775177001953,14,1,1,0,1,0,7,49,1,27,12,12,54,37
323,5.7776517868042,14,1,1,0,0,0,8,64,6,28,12,12,60,37
577,6.35784196853638,12,1,1,0,1,0,14,196,1,32,8,8,98,33
427,6.05678415298462,12,1,1,0,1,0,7,49,1,25,12,12,NA,40
241,5.48479700088501,10,1,1,0,1,0,15,225,1,31,8,12,94,32
758,6.63068294525146,17,1,1,0,1,0,5,25,1,28,9,13,128,36
1979,7.5903468132019,16,1,1,0,1,0,10,100,1,32,8,9,94,43
695,6.54391193389893,12,1,1,0,1,0,14,196,1,32,NA,12,98,34
491,6.19644403457642,16,1,1,0,1,0,4,16,1,26,12,16,105,29
565,6.33682584762573,16,1,1,0,1,0,2,4,6,24,12,16,NA,32
340,5.82894611358643,10,1,1,0,1,0,14,196,6,30,11,12,NA,24
298,5.69709300994873,13,1,1,0,1,0,8,64,4,27,NA,12,87,25
308,5.73010015487671,13,1,1,0,1,0,6,36,5,25,NA,12,71,20
1097,7.00033378601074,13,1,1,0,1,0,5,25,1,24,12,12,117,25
413,6.02344799041748,11,1,1,0,1,0,7,49,1,24,17,12,94,24
606,6.40687990188599,12,1,1,0,1,0,15,225,1,33,NA,NA,NA,36
500,6.21460819244385,12,1,1,0,1,0,7,49,6,25,8,11,88,27
589,6.37842607498169,15,1,1,0,1,0,4,16,6,25,12,12,85,30
625,6.43775177001953,13,1,1,0,1,0,9,81,1,28,12,12,102,36
390,5.96614694595337,10,1,1,0,1,0,9,81,1,25,7,9,NA,21
443,6.09357023239136,14,1,1,0,1,0,11,121,1,31,8,12,NA,43
707,6.56103086471558,13,1,1,0,1,0,7,49,1,26,8,NA,NA,39
778,6.65672588348389,16,1,1,0,1,0,5,25,1,27,12,13,116,33
510,6.23441076278687,12,1,1,1,1,0,10,100,6,28,NA,NA,NA,26
442,6.09131002426147,17,1,1,0,1,0,2,4,1,25,10,12,NA,37
400,5.99146509170532,13,1,1,0,1,0,7,49,1,26,NA,8,82,35
1275,7.15070199966431,18,1,1,0,1,0,4,16,1,28,NA,12,114,39
405,6.00388717651367,12,1,1,1,1,0,8,64,1,26,NA,12,NA,18
673,6.5117449760437,12,1,1,1,1,0,10,100,5,28,12,11,65,21
280,5.63478899002075,10,1,1,1,1,0,11,121,6,27,12,11,84,22
350,5.85793304443359,10,1,1,1,1,0,8,64,6,24,12,10,NA,18
2003,7.60240077972412,18,1,1,0,1,0,6,36,1,30,12,12,105,48
769,6.64509105682373,16,1,1,0,1,0,4,16,6,26,12,NA,101,40
866,6.76388502120972,16,1,1,0,1,0,7,49,4,29,NA,12,108,44
880,6.7799220085144,15,1,1,0,1,0,11,121,1,32,12,12,93,36
550,6.30991792678833,12,1,1,0,1,0,8,64,6,26,12,12,96,34
610,6.41345882415771,14,1,1,0,1,0,8,64,1,28,7,7,92,20
577,6.35784196853638,13,1,1,0,1,0,6,36,1,25,12,12,107,23
148,4.99721193313599,12,1,1,1,1,0,7,49,6,25,NA,9,NA,27
824,6.71416997909546,16,1,1,0,1,0,7,49,6,29,8,12,106,39
700,6.55108022689819,14,1,1,0,1,0,6,36,1,26,NA,0,NA,33
750,6.62007284164429,18,1,1,0,1,0,3,9,6,27,5,3,NA,24
700,6.55108022689819,17,1,1,0,0,0,11,121,1,34,NA,NA,98,53
692,6.53958606719971,18,1,1,0,1,0,8,64,1,32,14,14,NA,32
308,5.73010015487671,11,1,1,1,1,0,10,100,2,27,NA,NA,73,38
865,6.76273012161255,17,1,1,0,0,0,8,64,6,31,16,16,119,49
693,6.54102993011475,14,1,1,1,1,0,4,16,1,24,2,NA,NA,33
800,6.68461179733276,11,1,1,1,1,0,7,49,NA,24,NA,9,NA,24
673,6.5117449760437,14,1,1,1,1,0,12,144,1,32,12,8,82,42
515,6.2441668510437,14,1,1,0,1,1,5,25,1,25,12,12,NA,34
712,6.56807804107666,16,1,1,0,1,0,9,81,1,31,16,12,NA,37
845,6.73933601379395,13,1,1,0,1,0,6,36,1,25,NA,12,115,31
885,6.78558778762817,14,1,1,0,1,0,5,25,6,25,12,12,77,28
